state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-04,1343,1778,1572,339.95
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-05,1300,1560,1426,379.57
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-06,1282,1633,1429,371.34
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-07,1195,1501,1298,412.26
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-08,1355,1740,1496,385.03
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-09,1494,1860,1642,341.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-10,1444,1925,1666,317.51
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-11,1420,1745,1599,351.11
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-12,1450,1798,1575,342.66
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-13,1387,1785,1545,359.36
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-14,1430,1844,1579,333.95
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-15,1648,2081,1864,295.77
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-16,1491,1763,1605,334.13
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-17,1414,1751,1625,340.18
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-18,1286,1600,1476,372.39
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-19,1434,1704,1548,351.9
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-20,1541,1939,1704,320.82
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-21,1568,1944,1704,330.79
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-22,1543,2064,1769,325.68
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-23,1428,1864,1674,329.93
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-24,1483,1918,1645,349.29
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-25,1583,1953,1705,341.66
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-26,1430,1878,1624,321.94
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-27,1367,1778,1568,323.82
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-28,1364,1817,1570,359.14
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-29,1536,1998,1803,291.96
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-09-30,1440,1829,1563,355.88
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-01,1384,1815,1628,334.17
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-02,1396,1750,1523,378.12
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-03,1725,2014,1864,282.69
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-04,1492,1894,1677,299.54
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-05,1672,2103,1855,277.92
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-06,1655,2118,1884,276.77
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-07,1445,1899,1698,336.22
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-08,1628,2005,1827,310.1
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-09,1923,2359,2068,245.93
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-10,1561,2060,1777,338.64
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-11,1617,1965,1824,301.5
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-12,1547,1972,1778,311.03
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-13,1678,2240,1969,305.06
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-14,1670,2155,1877,290.65
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-15,1755,2261,1933,273.21
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-16,1678,2004,1855,288.97
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-17,1726,2299,1951,280.0
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-18,1703,2138,1900,286.47
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-19,1688,2267,1939,293.33
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-20,1957,2584,2221,243.27
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-21,1591,1925,1764,317.27
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-22,1533,1968,1800,300.77
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-23,1589,1959,1785,350.49
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-24,1853,2461,2109,276.33
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-25,1873,2299,2148,269.75
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-26,1742,2251,2026,275.08
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-27,2126,2512,2314,257.37
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-28,1651,2008,1874,291.18
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-29,1885,2210,2053,282.1
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-30,1735,2282,1970,266.49
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-10-31,1645,2076,1924,278.59
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-01,1863,2349,2051,291.49
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-02,1940,2377,2204,263.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-03,1848,2516,2153,252.3
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-04,1904,2482,2169,255.59
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-05,1904,2368,2213,229.81
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-06,2015,2413,2180,263.4
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-07,1876,2344,2070,240.75
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-08,1799,2344,2081,282.63
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-09,1802,2320,2081,264.53
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-10,1879,2334,2180,239.59
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-11,2009,2395,2223,247.32
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-12,2203,2675,2390,236.04
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-13,1871,2425,2167,250.43
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-14,1988,2565,2248,213.54
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-15,2172,2909,2505,220.13
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-16,2023,2753,2356,243.2
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-17,2199,2985,2578,224.97
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-18,2034,2495,2270,235.09
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-19,2156,2868,2511,243.28
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-20,1946,2417,2194,266.31
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-21,2217,2719,2388,229.28
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-22,1913,2382,2142,256.99
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-23,2076,2595,2381,198.64
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-24,2378,2961,2758,202.37
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-25,2286,2767,2473,240.12
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-26,2271,2938,2580,193.88
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-27,2289,2823,2625,186.77
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-28,2240,2840,2604,239.14
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-29,2265,3072,2622,204.82
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-11-30,2390,3060,2783,200.51
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-01,2254,2871,2620,200.51
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-02,2209,2676,2470,254.15
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-03,2288,2987,2686,214.22
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-04,2334,3009,2686,208.76
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-05,2311,2789,2592,194.99
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-06,2481,2979,2708,229.81
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-07,2352,3111,2718,221.79
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-08,2389,3110,2641,212.92
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-09,2324,2832,2601,196.75
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-10,2696,3430,2911,182.81
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-11,2402,3245,2817,193.71
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-12,2323,2828,2608,221.91
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-13,2464,2976,2737,214.35
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-14,2398,3029,2694,196.49
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-15,2660,3300,3026,170.25
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-16,2599,3214,2862,163.79
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-17,2498,3172,2706,204.46
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-18,2902,3683,3122,185.65
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-19,2640,3220,2888,198.04
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-20,2447,3150,2840,164.27
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-21,2649,3348,2869,187.82
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-22,2857,3787,3212,181.66
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-23,2546,3119,2756,166.85
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-24,2593,3452,2935,179.37
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-25,2871,3655,3165,192.27
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-26,2596,3247,2822,204.84
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-27,2826,3315,3051,187.06
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-28,2918,3871,3330,164.02
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-29,3036,3587,3265,182.54
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-30,2650,3293,3028,206.68
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2024-12-31,2815,3472,3073,192.19
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-01,2614,3495,2969,168.14
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-02,2757,3355,3127,175.48
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-03,2636,3392,3079,174.05
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-04,2888,3755,3191,175.27
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-05,3156,3956,3522,158.57
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-06,2847,3601,3114,191.47
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-07,2764,3620,3192,155.77
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-08,2856,3627,3119,165.45
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-09,2811,3466,3210,175.65
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-10,2873,3641,3275,183.96
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-11,2635,3558,3089,193.73
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-12,3159,3933,3484,143.99
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-13,2793,3682,3200,193.2
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-14,2940,3603,3188,173.04
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-15,2889,3662,3271,124.1
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-16,2799,3700,3254,172.63
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-17,2919,3694,3325,176.16
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-18,2915,3738,3255,195.85
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-19,2867,3667,3327,178.62
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-20,2658,3193,2968,186.85
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-21,2686,3359,3009,185.33
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-22,2903,3844,3357,159.66
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-23,3047,3589,3312,177.98
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-24,2503,3291,2942,180.24
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-25,3235,3775,3497,140.42
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-26,3019,3935,3406,132.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-27,2934,3777,3236,169.18
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-28,3163,4011,3665,156.88
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-29,3057,3729,3308,143.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-30,2897,3745,3289,155.11
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-01-31,2795,3424,3122,158.88
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-01,2924,3851,3334,161.67
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-02,3330,3993,3627,174.31
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-03,2921,3692,3312,179.92
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-04,2933,3612,3350,150.85
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-05,3061,3782,3490,151.48
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-06,3077,3614,3317,151.8
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-07,2978,3794,3221,171.8
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-08,2957,3676,3352,178.58
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-09,3274,4240,3793,130.91
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-10,2827,3444,3218,194.12
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-11,3205,3970,3455,161.19
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-12,3008,3671,3235,175.4
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-13,3286,3835,3581,170.83
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-14,3250,4039,3526,139.04
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-15,2940,3724,3234,153.25
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-16,3157,3864,3417,172.89
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-17,2921,3882,3329,174.89
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-18,3074,3988,3460,149.23
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-19,3096,3795,3350,153.44
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-20,3041,3807,3302,194.28
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-21,3178,3864,3453,159.57
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-22,3138,3734,3465,170.24
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-23,3091,3812,3520,174.5
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-24,2962,3948,3380,157.41
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-25,3115,4127,3636,138.99
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-26,3229,3941,3519,156.06
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-27,3034,3655,3390,171.04
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-02-28,3017,3737,3325,155.48
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-01,2982,4005,3480,182.87
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-02,3460,4133,3802,151.22
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-03,3144,3778,3381,132.84
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-04,3099,3850,3577,170.18
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-05,3426,4087,3684,155.63
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-06,3106,3897,3431,172.83
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-07,3142,3761,3454,156.75
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-08,2989,3787,3271,179.79
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-09,3159,4196,3620,174.93
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-10,2880,3810,3330,151.97
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-11,3160,3868,3578,173.56
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-12,3041,3910,3446,172.87
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-13,3002,3725,3402,157.68
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-14,3112,3917,3487,153.55
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-15,2975,4024,3464,160.45
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-16,3010,3869,3445,163.56
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-17,2896,3715,3244,181.47
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-18,3264,3981,3549,152.64
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-19,3207,3913,3611,171.83
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-20,3162,3935,3439,156.04
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-21,3049,3932,3520,181.54
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-22,2926,4037,3436,188.33
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-23,3130,4077,3480,168.35
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-24,2953,3714,3331,151.26
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-25,2844,3583,3326,181.83
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-26,3044,3664,3354,156.2
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-27,3066,4001,3522,172.11
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-28,2902,3766,3309,195.42
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-29,2940,3740,3336,170.31
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-30,3064,3787,3496,145.51
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-03-31,2876,3526,3260,168.58
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-01,2764,3474,3107,181.69
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-02,2941,3678,3419,144.98
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-03,3012,3796,3385,179.82
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-04,2596,3313,2945,184.98
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-05,3184,3903,3511,160.94
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-06,2862,3589,3205,153.17
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-07,2996,3731,3250,179.12
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-08,3022,3545,3260,172.78
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-09,3021,3630,3253,159.95
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-10,2924,3581,3242,147.48
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-11,2787,3534,3181,181.67
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-12,2829,3448,3106,173.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-13,2967,3795,3367,191.08
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-14,2796,3712,3261,146.02
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-15,3033,3697,3430,181.94
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-16,2741,3593,3190,185.37
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-17,2752,3550,3063,179.5
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-18,2797,3372,3044,190.41
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-19,2981,3958,3427,155.11
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-20,2919,3651,3248,169.78
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-21,2691,3328,3012,191.41
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-22,2868,3589,3223,162.73
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-23,2729,3518,3075,189.72
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-24,2734,3385,2957,168.5
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-25,2664,3508,2981,196.18
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-26,2605,3253,2924,180.87
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-27,2893,3694,3172,176.22
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-28,2538,3171,2942,187.68
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-29,2414,3185,2823,186.07
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-04-30,2620,3581,3080,168.69
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-01,2591,3525,2989,185.76
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-02,2670,3433,3038,194.55
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-03,2789,3320,3077,201.66
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-04,2580,3227,2963,156.4
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-05,2501,3028,2812,181.21
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-06,2513,3157,2798,204.72
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-07,2596,3226,3010,186.37
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-08,2394,3209,2786,201.82
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-09,2714,3247,2939,166.17
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-10,2405,3010,2795,193.68
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-11,2581,3383,2948,174.03
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-12,2487,3013,2787,203.55
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-13,2292,3110,2675,226.47
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-14,2421,3077,2632,199.16
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-15,2336,2999,2606,190.69
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-16,2551,3026,2754,189.86
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-17,2460,3258,2830,181.98
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-18,2521,3222,2779,209.29
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-19,2155,2849,2514,212.07
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-20,2477,3089,2839,157.7
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-21,2066,2722,2317,216.43
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-22,2435,3339,2831,217.46
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-23,2366,3015,2679,210.0
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-24,2211,2857,2443,226.64
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-25,2374,3025,2638,222.55
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-26,2367,3086,2648,199.32
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-27,2235,2878,2624,215.09
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-28,2332,2839,2532,204.32
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-29,2174,2896,2478,235.35
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-30,2330,3150,2682,199.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-05-31,2297,3013,2680,211.74
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-01,2323,2856,2623,206.63
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-02,2037,2653,2321,245.76
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-03,2463,2877,2657,205.07
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-04,2048,2490,2319,248.54
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-05,2080,2772,2371,219.72
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-06,1956,2467,2232,254.68
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-07,2260,2817,2532,199.27
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-08,2269,2691,2486,217.97
Karnataka,Bengaluru Urban,Bengaluru,Onion,Local,2025-06-09,1897,2570,2217,270.22
